Admission_grade,Previous_qualification_grade,Age_at_enrollment,Gender,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,AppMode_1,AppMode_2,AppMode_5,AppMode_7,AppMode_10,AppMode_15,AppMode_16,AppMode_17,AppMode_18,AppMode_26,AppMode_27,AppMode_39,AppMode_42,AppMode_43,AppMode_44,AppMode_51,AppMode_53,AppMode_57,Status_num
150.0,133.1,21,1,0,0,1,6,6,14.75,6,5,14.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
115.6,124.0,20,1,0,1,1,5,5,12.375,5,5,11.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119.1,119.1,22,1,0,0,1,7,6,12.733333333333334,7,6,12.733333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
123.5,128.0,19,1,0,0,0,6,4,12.5,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.0,133.1,41,1,1,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110.0,133.1,27,1,0,0,1,7,0,0.0,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131.4,145.0,19,0,0,0,1,7,7,13.44285714285714,8,7,13.771428571428572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126.8,141.0,20,0,0,1,1,8,8,14.2,8,8,14.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
118.9,118.9,19,0,0,1,1,7,6,13.55,7,6,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
160.0,160.0,35,0,0,0,1,5,5,11.6,5,5,11.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
115.9,111.0,22,0,0,0,1,6,6,13.571428571428571,6,6,15.285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
109.3,111.0,20,0,0,1,1,6,6,13.833333333333334,6,6,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113.9,123.0,18,0,1,0,0,6,4,11.25,6,4,10.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.8,133.0,18,0,0,1,1,6,5,10.2,6,4,11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140.0,140.0,30,0,0,0,1,8,7,15.675714285714283,8,7,15.675714285714283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114.7,122.0,18,0,1,1,1,6,6,10.833333333333334,6,6,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
120.0,128.0,20,0,0,1,1,6,6,14.5,6,5,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107.3,108.0,19,0,0,1,1,6,4,10.4,6,4,10.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136.2,139.0,19,0,0,0,1,5,5,13.0,5,5,13.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
119.5,130.0,21,0,0,1,1,7,7,12.242857142857144,8,8,14.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
106.0,133.1,21,0,1,0,1,7,7,13.0,7,6,12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
124.1,130.0,18,0,0,0,1,6,6,14.166666666666666,6,6,13.428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133.2,143.0,18,0,0,1,1,5,4,14.25,5,4,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
110.0,110.0,35,0,0,0,0,5,1,12.0,5,2,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114.8,120.0,21,0,0,0,1,7,4,13.25,7,5,13.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130.0,140.0,18,1,0,1,1,7,6,13.183333333333332,7,6,13.183333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.6,125.0,22,1,0,0,1,6,1,11.0,6,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
133.5,134.0,20,1,0,1,1,7,7,11.9725,8,8,12.65125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
120.0,130.0,34,0,0,0,1,6,5,12.4,6,5,12.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
120.0,120.0,33,0,0,0,1,8,5,12.6,7,5,11.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137.3,142.0,22,0,0,1,1,7,6,13.9,7,6,13.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.5,127.0,20,0,0,1,1,6,4,11.5,6,3,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
131.8,140.0,35,0,0,0,1,5,4,14.2,5,4,11.857142857142858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130.0,140.0,39,0,0,0,0,5,3,10.666666666666666,5,3,10.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128.0,142.0,19,0,0,0,0,7,0,0.0,8,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95.0,120.0,36,0,0,1,1,6,6,11.0,6,3,11.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
116.0,124.0,21,0,0,1,1,8,7,13.957142857142856,8,7,13.957142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
136.7,157.0,22,0,0,0,1,6,4,12.5,6,3,13.666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107.5,126.6,42,0,1,1,1,6,6,13.333333333333334,6,6,15.285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
108.4,110.0,34,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130.7,144.0,20,0,0,0,1,6,6,11.666666666666666,6,5,11.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
155.9,160.0,33,0,0,0,1,6,6,15.714285714285714,6,6,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
106.1,105.0,20,0,0,0,1,6,5,11.0,6,5,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128.6,130.0,19,0,1,0,1,5,4,12.25,5,4,12.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140.0,140.0,34,0,1,0,1,10,5,12.2,9,8,12.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145.0,138.0,18,0,0,0,1,5,5,13.0,5,5,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113.0,120.0,24,0,0,1,1,6,4,12.0,6,6,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
137.1,135.0,18,0,0,0,1,6,6,13.333333333333334,6,6,12.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119.7,119.0,20,0,0,0,1,5,3,13.0,5,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120.5,121.0,21,0,0,0,1,8,7,12.91,8,7,12.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
125.7,126.0,19,0,0,1,1,6,6,11.0,6,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
125.5,132.0,19,0,0,1,1,7,6,13.579999999999998,8,8,12.93625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
124.5,128.0,18,0,0,1,1,6,4,12.4,6,6,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126.0,160.0,38,0,0,1,1,9,8,12.88888888888889,7,7,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
136.2,125.0,21,1,1,0,1,12,11,11.545454545454543,11,9,11.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124.2,127.0,23,1,0,0,1,5,1,10.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
138.5,147.0,19,0,0,0,1,8,8,14.34125,8,8,14.34125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
122.3,130.0,18,0,1,0,0,6,6,14.142857142857142,6,5,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.0,134.0,18,0,0,1,1,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
135.4,140.0,24,0,0,0,1,6,5,11.8,6,4,11.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
146.5,151.0,18,0,0,1,1,6,6,13.333333333333334,6,6,14.166666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
121.9,132.0,18,0,0,0,1,6,6,14.5,6,6,12.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130.0,130.0,26,0,0,0,1,10,8,12.666666666666666,10,10,13.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
115.2,126.0,19,0,1,0,1,5,1,10.0,5,2,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115.2,119.0,19,0,0,1,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125.1,123.0,19,0,0,0,1,6,4,11.0,6,4,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108.0,106.0,20,0,1,0,1,5,2,12.0,5,4,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.9,121.0,22,0,0,0,1,6,4,10.0,6,2,13.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128.0,138.0,19,0,0,0,1,7,7,14.20857142857143,8,8,15.127777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
113.5,118.0,20,0,0,0,1,7,7,14.30714285714286,8,8,15.0125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
124.6,120.0,36,0,0,0,1,5,3,11.0,5,4,13.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
116.0,133.1,29,0,0,0,1,7,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.9,141.0,19,0,0,0,1,6,6,12.0,6,4,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
140.5,180.0,24,0,1,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179.6,180.0,27,0,1,0,0,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.1,115.0,18,0,0,1,1,6,6,13.857142857142858,6,6,14.285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
139.4,142.0,18,0,0,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
129.0,135.0,21,0,0,0,1,7,0,0.0,7,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135.6,150.0,43,0,0,1,1,6,5,11.0,6,5,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
147.8,153.0,18,0,0,1,1,5,5,13.2,5,5,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
138.0,153.0,21,0,0,1,1,6,6,13.5,6,3,15.333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150.0,150.0,26,0,0,0,1,5,0,0.0,5,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.8,144.0,19,0,0,1,1,8,7,14.214285714285714,8,7,14.214285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.6,130.0,18,0,0,0,1,5,5,13.0,5,5,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119.1,125.0,22,0,0,0,1,6,2,12.0,6,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.8,133.1,27,0,0,0,1,7,0,0.0,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125.0,133.0,18,0,0,0,1,5,5,12.8,5,5,12.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
129.9,140.0,19,0,0,0,1,5,4,13.6,5,4,12.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
131.1,133.0,18,0,0,0,1,7,7,13.971428571428572,8,8,15.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
141.4,154.0,19,0,0,1,1,6,6,15.0,6,6,14.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
120.0,133.1,32,0,0,0,0,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133.4,168.0,23,0,0,0,1,26,26,15.07777777777778,17,17,15.023529411764704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
127.3,132.0,20,0,0,0,1,7,6,13.383333333333333,7,6,13.383333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
131.8,133.1,20,0,1,0,1,12,12,13.25,11,10,13.090909090909092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
114.8,120.0,19,0,1,0,0,6,5,11.714285714285714,6,2,10.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132.8,150.0,18,0,0,1,1,8,8,13.01125,8,8,13.01125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140.0,140.0,21,0,0,0,1,6,3,10.666666666666666,6,4,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108.3,103.0,20,0,0,1,1,7,0,0.0,7,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150.0,150.0,22,0,0,0,1,6,6,13.0,6,3,12.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
160.0,160.0,26,0,0,0,1,5,5,12.0,5,5,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
131.7,131.0,20,0,0,0,1,6,6,12.166666666666666,6,5,13.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112.6,114.0,19,0,0,0,1,7,6,11.85,8,7,13.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111.1,120.0,31,0,0,0,1,5,4,11.0,5,5,11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
127.5,140.0,20,0,1,1,1,7,7,12.327777777777778,8,8,11.736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
120.2,130.0,20,0,0,0,1,5,4,12.0,5,5,13.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
118.9,121.0,21,0,0,0,1,7,7,14.428571428571429,8,8,14.511111111111113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
119.9,130.0,18,0,0,0,1,7,7,13.78,8,8,12.6125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
127.3,141.0,19,0,0,1,1,7,6,13.8,7,6,13.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
127.9,131.0,18,0,0,1,1,7,7,14.857142857142858,7,7,15.142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133.0,133.1,40,0,0,0,1,6,5,13.0,6,5,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114.6,117.0,18,0,0,1,1,6,6,12.142857142857142,6,6,13.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
144.5,151.0,18,0,0,0,1,6,6,15.666666666666666,6,6,14.833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
125.4,131.0,19,0,0,0,1,7,5,12.5,8,7,12.166666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
145.0,145.0,19,0,0,1,1,6,6,12.833333333333334,6,6,13.166666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
138.1,135.0,28,0,1,0,0,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.6,119.0,20,0,0,0,1,6,6,12.5,6,6,12.666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
130.8,122.0,18,0,0,0,1,6,4,11.25,6,5,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140.5,155.0,18,0,0,0,1,7,6,15.25,7,6,15.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
124.1,123.0,20,0,0,1,1,5,5,14.0,5,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
118.4,130.0,28,0,1,0,1,16,13,12.076923076923077,13,11,12.090909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
128.2,133.1,23,0,0,0,1,16,16,14.625,10,9,14.88888888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
109.5,114.0,19,0,0,0,1,7,4,10.5,7,2,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.1,137.0,18,0,0,1,1,6,6,12.833333333333334,6,6,12.166666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
137.9,161.0,20,0,1,1,0,6,6,12.5,6,5,11.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
128.2,133.1,20,0,0,0,1,12,12,11.23076923076923,11,9,12.77777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126.5,133.1,27,0,0,0,1,5,2,10.5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.0,128.0,18,0,0,0,1,6,3,12.0,6,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.0,133.1,37,0,0,1,1,7,7,10.985714285714286,8,8,12.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
130.0,130.0,42,0,0,0,0,7,5,12.62,7,3,14.166666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.1,147.0,20,0,0,0,1,7,6,13.0,8,8,14.2125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140.0,140.0,34,1,0,0,0,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133.6,140.0,22,1,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123.5,133.1,39,1,0,0,1,6,6,13.5,6,6,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
136.3,141.0,18,1,0,1,1,7,6,13.516666666666666,7,6,13.516666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
123.5,128.0,21,1,0,1,1,6,6,13.166666666666666,6,6,13.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112.0,150.0,34,1,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160.0,160.0,22,1,0,1,1,6,6,13.125,6,6,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
110.0,133.1,31,1,0,0,1,6,3,14.4,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.8,128.0,19,1,0,0,0,6,4,12.0,6,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109.5,114.0,19,1,0,0,1,5,0,0.0,5,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,133.1,31,1,0,0,1,7,0,0.0,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117.3,126.0,19,0,0,0,1,5,3,10.8,5,3,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130.0,133.1,30,0,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137.8,129.0,20,0,0,1,1,7,7,16.13142857142857,8,8,15.52222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
136.5,140.0,18,0,0,1,1,7,7,14.838571428571427,8,8,14.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
138.7,133.1,31,0,0,0,1,5,3,10.333333333333334,5,3,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.9,134.0,19,0,0,0,1,6,3,12.0,6,4,11.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140.0,133.1,43,0,0,1,1,6,0,0.0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122.6,132.0,20,0,0,1,1,6,6,13.166666666666666,6,6,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
129.5,131.0,19,0,0,1,1,8,8,13.9475,8,8,13.9475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
155.0,133.1,22,0,0,0,1,5,3,11.333333333333334,5,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,133.1,26,0,0,0,1,8,7,12.75,7,7,12.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
137.6,160.0,19,0,0,1,1,5,5,12.6,5,5,11.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
120.0,120.0,29,0,0,0,1,8,6,12.25,8,6,12.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,114.0,20,0,0,0,1,7,0,0.0,7,2,11.666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
139.0,140.0,38,0,0,1,1,5,5,11.0,5,5,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110.0,100.0,41,0,0,0,1,12,12,11.833333333333334,12,9,12.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
128.5,139.0,19,0,0,0,1,8,6,13.066666666666668,8,6,13.066666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.2,136.0,19,0,1,0,1,6,6,13.833333333333334,6,6,13.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130.0,130.0,43,0,0,0,1,7,3,13.833333333333334,7,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.3,145.0,19,0,0,0,1,5,5,11.8,5,5,13.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
128.2,133.1,19,1,0,1,1,12,12,13.333333333333334,11,10,12.818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130.3,146.0,18,1,0,0,1,8,8,13.74625,8,8,13.74625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
162.5,159.0,19,1,0,0,1,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.0,133.1,38,1,0,0,1,6,0,0.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110.0,110.0,37,1,0,0,1,6,0,0.0,6,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.3,120.0,26,0,0,1,1,6,6,13.333333333333334,6,5,14.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
122.0,130.0,21,0,0,1,1,6,1,10.0,6,5,11.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
153.6,158.0,18,0,0,1,1,6,6,15.666666666666666,6,6,15.285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112.9,122.0,18,0,0,0,1,7,7,11.857142857142858,7,7,11.857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
124.1,140.0,18,0,0,0,1,5,5,14.5,5,5,13.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
129.7,136.0,19,0,0,0,1,6,6,12.166666666666666,6,6,13.714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
110.0,111.0,18,0,0,0,1,6,5,12.6,6,6,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
136.3,145.0,18,0,0,0,1,8,7,12.285714285714286,8,7,12.285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146.0,133.1,19,0,1,1,1,6,6,12.666666666666666,6,6,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
129.9,140.0,19,0,0,0,1,7,0,0.0,8,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.9,140.0,18,0,0,1,1,6,6,12.857142857142858,6,4,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
135.5,156.0,18,0,0,0,1,8,7,13.9,8,7,13.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122.0,132.0,20,0,0,1,1,8,7,13.817142857142857,8,7,13.817142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140.0,140.0,22,0,0,1,1,7,6,13.314285714285717,8,7,12.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
163.0,164.0,18,0,0,0,1,6,0,0.0,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.4,113.0,19,0,0,1,1,6,6,12.166666666666666,6,6,12.166666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
114.3,122.0,20,0,0,1,0,6,4,11.25,6,3,11.333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
